student_id,level,attempt,size
TRL_zny,Level 1,1,10
TRL_zny,Level 4,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 4,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 2,1,10
TRL_zny,Level 4,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 2,0,10
TRL_zny,Level 2,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,1,10
TRL_zny,Level 1,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 4,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 4,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 2,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 4,1,10
TRL_zny,Level 1,0,10
TRL_zny,Level 3,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 4,0,10
TRL_zny,Level 4,0,10
TRL_zny,Level 2,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 4,1,10
TRL_zny,Level 1,0,10
TRL_zny,Level 2,1,10
TRL_zny,Level 1,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 4,0,10
TRL_zny,Level 4,1,10
TRL_zny,Level 4,1,10
TRL_zny,Level 2,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 2,1,10
TRL_zny,Level 4,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 2,1,10
TRL_zny,Level 2,1,10
TRL_zny,Level 2,1,10
TRL_zny,Level 4,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 2,0,10
TRL_zny,Level 4,1,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 4,0,10
TRL_zny,Level 2,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 2,1,10
TRL_zny,Level 4,0,10
TRL_zny,Level 1,1,10
TRL_zny,Level 3,1,10
TRL_zny,Level 3,0,10
TRL_zny,Level 3,1,10
TRL_zny,Level 4,1,10
TRL_zny,Level 3,0,10
